restaurant_id,total_orders,revenue,avg_rating,avg_preparation_time,cancellation_rate,avg_delivery_time
R00325,214,161219.61,4.107438016528926,11.860103626943005,7.009345794392523,40.067357512953365
R00326,209,165388.68,3.30188679245283,46.60846560846561,6.220095693779904,56.71957671957672
R00327,198,141097.95,3.81981981981982,18.709302325581394,11.11111111111111,44.593023255813954
R00328,186,143889.93,3.98989898989899,13.883720930232558,7.526881720430108,42.16860465116279
R00329,183,141017.43,3.045045045045045,51.047904191616766,3.278688524590164,59.08982035928144
R00330,204,138785.61,2.774774774774775,54.924731182795696,5.392156862745098,64.29032258064517
R00331,230,171431.48,3.8484848484848486,18.877450980392158,8.26086956521739,44.28431372549019
R00332,215,163589.56,3.2704918032786887,40.9492385786802,5.5813953488372094,56.52284263959391
R00333,207,149785.18,4.105263157894737,12.103260869565217,7.246376811594203,40.80434782608695
R00334,210,148519.64,3.4594594594594597,32.19371727748691,5.714285714285714,52.37696335078534
R00335,208,143824.55,2.650943396226415,59.84864864864865,6.730769230769231,67.22162162162162
R00336,202,155141.24,3.5871559633027523,26.13586956521739,7.425742574257425,46.94565217391305
R00337,191,143601.65,3.3055555555555554,38.602409638554214,9.424083769633508,54.75301204819277
R00338,190,144364.27,3.6132075471698113,36.40236686390533,10.0,51.50887573964497
R00339,181,128073.69,3.76,24.142857142857142,7.734806629834254,45.61490683229814
R00340,210,144927.69,3.1196581196581197,46.786458333333336,4.761904761904762,57.46875
R00341,197,140907.6,3.85,16.114285714285714,6.091370558375635,44.10857142857143
R00342,209,152241.74,3.128712871287129,41.72826086956522,9.569377990430622,56.858695652173914
R00343,174,119773.44,4.054347826086956,14.812903225806451,8.045977011494253,40.81935483870968
R00344,181,137959.6,2.8854166666666665,48.51875,11.049723756906078,60.15625
R00345,209,147626.88,3.411214953271028,43.48148148148148,5.741626794258373,56.97883597883598
R00346,186,144432.88,3.967391304347826,13.331395348837209,5.913978494623656,40.72093023255814
R00347,204,155000.43,3.2972972972972974,41.32608695652174,5.88235294117647,56.93478260869565
R00348,202,151707.02,3.9107142857142856,12.338709677419354,3.9603960396039604,41.81182795698925
R00349,182,132197.19,3.876190476190476,25.303030303030305,7.6923076923076925,47.50909090909091
R00350,195,158983.87,3.6551724137931036,26.57377049180328,4.615384615384616,48.18032786885246
R00351,189,129119.1,3.7115384615384617,20.732142857142858,10.052910052910052,46.035714285714285
R00352,190,148862.96,3.9705882352941178,14.398843930635838,7.894736842105263,41.861271676300575
R00353,195,150565.91,4.009803921568627,14.15,5.641025641025641,41.3
R00354,200,148494.08,3.682242990654206,24.956043956043956,6.0,46.082417582417584
R00355,182,128853.7,3.6770833333333335,27.134146341463413,5.4945054945054945,48.573170731707314
R00356,215,166319.38,2.8106060606060606,53.84102564102564,7.441860465116279,62.33846153846154
R00357,184,145151.7,3.5242718446601944,29.253012048192772,7.065217391304348,51.41566265060241
R00358,181,133111.33,3.8,18.191616766467067,3.867403314917127,43.52095808383233
R00359,192,141336.73,3.4356435643564356,24.77906976744186,7.8125,48.156976744186046
R00360,195,139350.41,3.3130434782608695,43.64971751412429,7.6923076923076925,56.152542372881356
R00361,190,143120.86,3.32,38.005917159763314,7.368421052631578,53.142011834319526
R00362,184,139129.02,2.905263157894737,57.476470588235294,4.3478260869565215,62.78235294117647
R00363,204,153273.54,3.237704918032787,38.668449197860966,5.88235294117647,53.86631016042781
R00364,192,132798.37,3.740740740740741,29.251428571428573,6.770833333333333,49.78285714285714
R00365,194,138533.57,3.051282051282051,51.07471264367816,8.762886597938143,61.270114942528735
R00366,180,134912.24,3.7311827956989245,30.49685534591195,7.222222222222221,50.35220125786164
R00367,198,155393.52,3.6206896551724137,32.10989010989011,4.040404040404041,50.52197802197802
R00368,210,147899.84,3.2016129032258065,45.1945945945946,6.190476190476191,56.0
R00369,222,160041.03,3.3865546218487395,31.281407035175878,7.207207207207207,51.77386934673367
R00370,181,136185.53,4.151162790697675,11.91875,10.497237569060774,41.85625
R00371,199,138955.25,3.689655172413793,29.39080459770115,8.542713567839195,48.02298850574713
R00372,205,152957.8,2.669642857142857,56.77049180327869,6.341463414634147,63.34426229508197
R00373,207,158884.65,3.123809523809524,51.24309392265194,7.246376811594203,58.110497237569064
R00374,199,144938.93,3.596330275229358,28.045197740112993,7.537688442211055,49.49152542372882
R00375,206,155980.25,3.8703703703703702,17.62962962962963,5.825242718446602,42.70899470899471
R00376,210,144855.59,3.939655172413793,14.625641025641025,3.8095238095238098,41.38461538461539
R00377,188,136593.01,3.0103092783505154,48.9593023255814,7.9787234042553195,58.51744186046512
R00378,211,168752.57,3.2583333333333333,38.333333333333336,2.3696682464454977,54.930348258706466
R00379,212,153517.73,3.5943396226415096,26.66842105263158,6.132075471698113,48.68421052631579
R00380,188,142581.9,3.231578947368421,37.779761904761905,7.9787234042553195,53.535714285714285
R00381,212,163853.93,3.7009345794392523,23.923857868020306,5.188679245283019,47.253807106598984
R00382,192,140144.49,2.82,58.58381502890173,5.729166666666666,63.95375722543353
R00383,180,129255.27,2.7731958762886597,53.641975308641975,8.333333333333332,62.358024691358025
R00384,207,145647.12,3.2454545454545456,40.597765363128495,9.66183574879227,55.20670391061452
R00385,183,138941.48,3.6936936936936937,23.542168674698797,6.557377049180328,46.58433734939759
R00386,215,161371.96,2.9304347826086956,53.63157894736842,6.976744186046512,60.66315789473684
R00387,188,136960.27,4.261261261261262,13.04191616766467,7.446808510638298,39.137724550898206
R00388,174,117828.99,2.7472527472527473,52.69798657718121,12.068965517241379,61.711409395973156
R00389,222,163088.46,2.8360655737704916,53.11274509803921,4.954954954954955,62.10294117647059
R00390,192,143022.94,2.825242718446602,51.31521739130435,1.5625,61.08695652173913
R00391,205,147432.99,3.141509433962264,42.28191489361702,4.390243902439024,56.23936170212766
R00392,207,156103.7,3.4952380952380953,32.095238095238095,6.280193236714976,50.24867724867725
R00393,200,156259.5,3.102803738317757,47.270718232044196,5.5,58.226519337016576
R00394,216,154309.49,2.705357142857143,60.98421052631579,6.018518518518518,65.11578947368422
R00395,205,135924.27,3.6818181818181817,32.972375690607734,9.75609756097561,50.331491712707184
R00396,187,131977.48,3.9306930693069306,22.34319526627219,5.347593582887701,44.50295857988166
R00397,205,158714.94,3.2232142857142856,36.07734806629834,8.292682926829269,54.85635359116022
R00398,194,164337.91,3.2950819672131146,41.81666666666667,5.154639175257731,55.105555555555554
R00399,219,162575.09,3.5545454545454547,28.34020618556701,7.30593607305936,49.350515463917525
R00400,209,143967.3,3.643478260869565,33.68108108108108,6.698564593301436,50.77837837837838
R00401,202,153449.34,4.071428571428571,15.437158469945356,6.9306930693069315,42.185792349726775
R00402,200,139169.01,3.2989690721649483,41.48,8.0,57.68571428571428
R00403,189,133819.84,3.4901960784313726,33.7710843373494,8.994708994708994,50.45180722891566
R00404,210,151368.12,3.3944954128440368,31.80952380952381,7.6190476190476195,51.46031746031746
R00405,202,143441.28,2.6116504854368934,57.70391061452514,8.91089108910891,64.54748603351955
R00406,195,141433.2,3.504950495049505,25.622093023255815,9.230769230769232,48.22093023255814
R00407,200,149369.08,3.6699029126213594,30.276243093922652,5.0,48.85635359116022
R00408,178,129946.36,3.0689655172413794,52.860759493670884,7.865168539325842,59.721518987341774
R00409,209,151643.47,3.5517241379310347,29.342391304347824,8.61244019138756,50.78804347826087
R00410,203,137200.15,3.9174311926605503,20.420454545454547,8.374384236453201,44.09659090909091
R00411,201,146710.76,3.8686868686868685,22.262295081967213,6.965174129353234,46.759562841530055
R00412,194,131602.04,3.6176470588235294,26.8,7.731958762886598,47.628571428571426
R00413,202,154866.72,3.6261682242990654,30.0,7.425742574257425,48.44505494505494
R00414,228,173968.39,3.3046875,33.26829268292683,6.140350877192982,51.86829268292683
R00415,180,132658.78,3.1630434782608696,41.907407407407405,6.666666666666667,56.833333333333336
R00416,204,147310.24,3.8260869565217392,13.702127659574469,4.901960784313726,43.8031914893617
R00417,204,156403.98,3.6491228070175437,26.080645161290324,3.431372549019608,46.75806451612903
R00418,195,140719.75,3.0660377358490565,47.53216374269006,6.153846153846154,58.099415204678365
R00419,208,153212.28,3.1327433628318584,41.242105263157896,5.288461538461538,54.71052631578947
R00420,220,156184.91,3.6194690265486726,26.134715025906736,6.363636363636363,49.6580310880829
R00421,197,145617.46,2.8365384615384617,56.39204545454545,6.091370558375635,62.48863636363637
R00422,202,139817.59,2.933333333333333,52.29834254143646,6.9306930693069315,60.5414364640884
R00423,209,160354.39,3.2063492063492065,34.193548387096776,7.655502392344498,53.38709677419355
R00424,213,154739.79,3.83739837398374,17.34,2.8169014084507045,43.08
R00425,206,153829.94,2.9017857142857144,51.486486486486484,6.310679611650485,59.86486486486486
R00426,185,132265.76,3.0434782608695654,43.75151515151515,6.486486486486487,57.74545454545454
R00427,202,141921.63,3.3981481481481484,37.94285714285714,7.920792079207921,53.94285714285714
R00428,201,143849.43,3.8947368421052633,20.80327868852459,5.970149253731343,45.26775956284153
R00429,190,137699.4,3.1875,44.98224852071006,6.842105263157896,58.31360946745562
R00430,183,143365.28,3.881720430107527,18.1,9.836065573770492,42.8875
R00431,209,154262.91,3.419642857142857,34.7989417989418,7.177033492822966,51.34920634920635
R00432,218,157703.22,3.700854700854701,31.502590673575128,9.63302752293578,49.83937823834197
R00433,181,124840.13,3.2903225806451615,40.89032258064516,9.392265193370166,54.85806451612903
R00434,185,137240.78,2.7058823529411766,57.76646706586826,5.9459459459459465,65.05389221556887
R00435,210,151591.08,2.680672268907563,57.3475935828877,7.6190476190476195,63.919786096256686
R00436,200,130015.9,3.017094017094017,52.87005649717514,6.0,60.71186440677966
R00437,211,158586.52,3.590909090909091,38.98421052631579,8.530805687203792,52.42631578947368
R00438,203,152077.65,3.688679245283019,24.579234972677597,6.896551724137931,45.02732240437158
R00439,183,140284.59,2.463157894736842,55.73939393939394,7.103825136612022,63.06666666666667
R00440,204,149783.2,3.0088495575221237,42.29946524064171,6.372549019607843,56.962566844919785
R00441,181,140487.37,3.890909090909091,13.349397590361447,6.629834254143646,42.16867469879518
R00442,217,156779.54,3.234782608695652,42.233502538071065,6.912442396313365,55.63959390862944
R00443,214,163052.61,3.889830508474576,25.767195767195766,7.476635514018691,46.301587301587304
R00444,186,133795.96,2.988888888888889,52.91463414634146,8.064516129032258,60.58536585365854
R00445,211,144529.28,4.045871559633028,15.580645161290322,8.056872037914692,41.79032258064516
R00446,195,144441.71,3.2452830188679247,38.58857142857143,6.666666666666667,53.92
R00447,221,179579.65,3.1025641025641026,52.06,7.6923076923076925,61.145
R00448,199,147837.95,2.6,60.06521739130435,4.0201005025125625,65.25
R00449,202,153338.32,3.7452830188679247,23.613259668508288,9.405940594059405,47.29834254143646
R00450,190,150190.81,3.0,48.83040935672515,8.421052631578947,61.187134502923975
R00451,212,157711.71,3.734513274336283,17.182291666666668,5.660377358490567,44.140625
R00452,228,162991.13,2.9159663865546217,51.13106796116505,6.578947368421052,60.907766990291265
R00453,195,147562.59,3.1574074074074074,47.331460674157306,6.153846153846154,58.42696629213483
R00454,204,141962.35,3.2956521739130435,37.07142857142857,7.352941176470589,54.285714285714285
R00455,188,148658.32,3.484536082474227,29.333333333333332,7.9787234042553195,49.63030303030303
R00456,212,158901.15,2.8487394957983194,55.33678756476684,7.0754716981132075,60.59585492227979
R00457,181,133899.09,3.6530612244897958,19.425925925925927,8.287292817679557,47.68518518518518
R00458,195,155813.72,3.3106796116504853,36.88636363636363,5.128205128205128,52.77840909090909
R00459,192,138373.2,3.561224489795918,29.937142857142856,4.6875,49.011428571428574
R00460,191,135177.44,2.7865168539325844,58.005847953216374,6.806282722513089,64.25730994152046
R00461,194,132636.44,3.4183673469387754,36.65868263473054,10.824742268041238,51.365269461077844
R00462,177,134032.95,3.5700934579439254,30.679012345679013,5.649717514124294,49.50617283950617
R00463,198,162798.73,3.1260504201680672,46.469613259668506,6.0606060606060606,57.828729281767956
R00464,220,158885.5,3.5476190476190474,27.355,4.545454545454546,47.75
R00465,188,128937.59,3.088235294117647,47.14705882352941,4.787234042553192,58.794117647058826
R00466,191,151964.13,2.8842105263157896,54.19653179190752,5.2356020942408374,61.05780346820809
R00467,213,161360.73,3.353448275862069,32.921052631578945,6.572769953051644,50.76315789473684
R00468,213,157705.09,3.253968253968254,37.072916666666664,7.042253521126761,53.526041666666664
R00469,229,167842.51,2.8135593220338984,54.23557692307692,6.11353711790393,61.8125
R00470,187,148381.46,3.768421052631579,22.21965317919075,4.81283422459893,44.9364161849711
R00471,203,153007.41,3.853448275862069,18.02127659574468,5.911330049261084,43.952127659574465
R00472,180,134359.66,3.797752808988764,18.364197530864196,6.111111111111111,44.47530864197531
R00473,203,145396.45,3.762376237623762,29.71195652173913,5.41871921182266,49.369565217391305
R00474,208,159528.14,3.4642857142857144,33.74603174603175,4.807692307692308,53.29100529100529
R00475,197,155278.49,3.126126126126126,41.011049723756905,6.091370558375635,55.226519337016576
R00476,217,164937.38,3.3968253968253967,37.954314720812185,5.990783410138248,54.09137055837564
R00477,211,158737.24,3.009433962264151,48.75132275132275,5.687203791469194,58.61904761904762
R00478,187,139096.43,3.911764705882353,19.704819277108435,6.951871657754011,46.1566265060241
R00479,198,132929.53,4.071428571428571,13.64367816091954,7.07070707070707,40.41379310344828
R00480,186,138126.13999999998,3.8828828828828827,12.994082840236686,8.064516129032258,43.71597633136095
R00481,189,142362.21,3.7247706422018347,22.00595238095238,7.936507936507936,46.773809523809526
R00482,192,144524.74,3.5135135135135136,29.63276836158192,6.25,49.0
R00483,207,153508.18,3.8813559322033897,17.255208333333332,4.3478260869565215,43.354166666666664
R00484,192,139238.57,3.875,18.028735632183906,4.166666666666666,43.37356321839081
R00485,189,127651.79000000001,2.85,55.258823529411764,7.936507936507936,63.88823529411765
R00486,204,153249.45,3.90990990990991,12.138121546961326,8.333333333333332,42.58563535911602
R00487,211,152780.44,3.6982758620689653,23.277486910994764,6.161137440758294,46.167539267015705
R00488,185,128292.37,3.935483870967742,20.71069182389937,10.27027027027027,44.672955974842765
R00489,213,160400.1,3.2389380530973453,45.28350515463917,4.694835680751173,57.06185567010309
R00490,191,140184.65,3.436893203883495,30.818181818181817,5.2356020942408374,51.97159090909091
R00491,182,149826.73,3.0526315789473686,44.46951219512195,8.241758241758241,59.3719512195122
R00492,213,151654.6,2.896551724137931,54.52879581151832,7.042253521126761,62.18324607329843
R00493,214,147622.82,3.8521739130434782,24.5531914893617,8.411214953271028,47.07446808510638
R00494,196,143440.34,3.9705882352941178,19.885714285714286,9.183673469387756,45.93142857142857
R00495,193,130439.79,3.9278350515463916,12.976331360946746,8.808290155440414,41.01183431952663
R00496,214,149933.2,3.1779661016949152,43.39795918367347,7.009345794392523,56.83163265306123
R00497,180,131153.19,3.564814814814815,33.68263473053892,5.555555555555555,51.26347305389221
R00498,197,142585.48,3.3333333333333335,35.51412429378531,5.583756345177665,53.54237288135593
R00499,227,169276.52,3.8333333333333335,13.33495145631068,7.929515418502203,42.00970873786408
R00500,165,128365.41,3.741573033707865,29.041095890410958,8.484848484848486,48.24657534246575
