customer_id,total_orders,avg_order_value,total_spending,ordering_frequency,avg_rating_given,weekend_orders,late_night_orders,cluster,customer_segment,dbscan_cluster
C001156,10,751.6429999999999,7516.429999999999,1.4285714285714286,3.2,4,1,2,Frequent High-Value Customers,0
C001157,12,990.0608333333333,11880.73,1.2,3.625,6,2,2,Frequent High-Value Customers,0
C001158,10,714.392,7143.92,1.4285714285714286,3.8333333333333335,3,2,2,Frequent High-Value Customers,0
C001159,7,670.15,4691.05,1.1666666666666667,3.4,2,1,0,Budget Occasional Customers,0
C001160,5,567.0440000000001,2835.2200000000003,1.25,3.0,2,2,0,Budget Occasional Customers,0
C001161,9,788.7933333333334,7099.14,1.5,2.4,2,3,2,Frequent High-Value Customers,0
C001162,12,779.0916666666667,9349.1,1.5,3.7142857142857144,3,2,2,Frequent High-Value Customers,0
C001163,12,777.5208333333334,9330.25,1.3333333333333333,3.125,3,2,2,Frequent High-Value Customers,0
C001164,10,1074.9959999999999,10749.96,1.4285714285714286,3.0,4,2,2,Frequent High-Value Customers,0
C001165,7,623.0757142857143,4361.53,1.0,3.4,4,1,0,Budget Occasional Customers,0
C001166,8,609.695,4877.56,1.1428571428571428,3.1666666666666665,3,1,0,Budget Occasional Customers,0
C001167,5,768.598,3842.99,1.0,3.5,1,1,0,Budget Occasional Customers,0
C001168,10,725.777,7257.77,1.25,3.0,3,1,0,Budget Occasional Customers,0
C001169,12,708.1750000000001,8498.1,1.5,3.4285714285714284,4,2,2,Frequent High-Value Customers,0
C001170,6,925.375,5552.25,1.2,3.0,3,1,1,Premium Basket Customers,0
C001171,4,567.84,2271.36,1.3333333333333333,3.3333333333333335,1,0,0,Budget Occasional Customers,0
C001172,5,480.78000000000003,2403.9,1.25,4.5,2,3,0,Budget Occasional Customers,0
C001173,10,607.022,6070.22,1.25,3.857142857142857,3,0,0,Budget Occasional Customers,0
C001174,5,1066.0459999999998,5330.23,1.0,3.3333333333333335,0,1,1,Premium Basket Customers,0
C001175,4,724.275,2897.1,1.0,4.0,2,2,0,Budget Occasional Customers,0
C001176,9,845.3077777777778,7607.77,1.5,3.1666666666666665,3,1,1,Premium Basket Customers,0
C001177,15,811.526,12172.89,1.5,2.7777777777777777,4,4,2,Frequent High-Value Customers,0
C001178,6,662.775,3976.6499999999996,1.0,3.3333333333333335,3,2,0,Budget Occasional Customers,0
C001179,7,1218.372857142857,8528.609999999999,1.0,3.6666666666666665,2,0,1,Premium Basket Customers,0
C001180,6,651.6883333333334,3910.13,1.2,4.333333333333333,1,0,0,Budget Occasional Customers,0
C001181,13,760.6653846153846,9888.65,1.3,3.625,5,3,2,Frequent High-Value Customers,0
C001182,9,790.3022222222222,7112.72,1.8,3.4285714285714284,2,2,2,Frequent High-Value Customers,0
C001183,7,904.8128571428572,6333.6900000000005,1.0,2.2,1,3,1,Premium Basket Customers,0
C001184,9,505.57,4550.13,1.125,3.2857142857142856,1,1,0,Budget Occasional Customers,0
C001185,12,888.7533333333334,10665.04,1.7142857142857142,3.1666666666666665,2,1,2,Frequent High-Value Customers,0
C001186,6,661.6883333333334,3970.13,1.0,2.8,3,1,0,Budget Occasional Customers,0
C001187,7,839.4757142857143,5876.33,1.1666666666666667,4.333333333333333,3,1,0,Budget Occasional Customers,0
C001188,12,838.5416666666666,10062.5,1.5,2.75,2,3,2,Frequent High-Value Customers,0
C001189,5,967.9200000000001,4839.6,1.25,3.5,2,0,1,Premium Basket Customers,0
C001190,6,629.86,3779.1600000000003,1.0,3.25,1,0,0,Budget Occasional Customers,0
C001191,10,881.966,8819.66,1.0,4.0,2,3,1,Premium Basket Customers,0
C001192,8,1236.46375,9891.71,1.0,3.3333333333333335,2,2,1,Premium Basket Customers,0
C001193,5,673.6600000000001,3368.3,1.0,2.5,2,0,0,Budget Occasional Customers,0
C001194,7,609.03,4263.21,1.1666666666666667,4.166666666666667,3,1,0,Budget Occasional Customers,0
C001195,13,828.3346153846154,10768.35,1.4444444444444444,3.3333333333333335,5,0,2,Frequent High-Value Customers,0
C001196,7,941.72,6592.04,1.75,2.6666666666666665,3,0,1,Premium Basket Customers,0
C001197,6,894.6416666666668,5367.85,1.2,3.4,0,2,1,Premium Basket Customers,0
C001198,5,946.226,4731.13,1.0,3.0,1,0,1,Premium Basket Customers,0
C001199,8,713.99375,5711.95,1.3333333333333333,3.4,4,1,0,Budget Occasional Customers,0
C001200,10,888.936,8889.36,1.4285714285714286,2.7142857142857144,1,3,1,Premium Basket Customers,0
C001201,10,813.6600000000001,8136.6,1.25,2.1666666666666665,1,1,1,Premium Basket Customers,0
C001202,9,527.5188888888889,4747.67,1.2857142857142858,4.5,4,1,0,Budget Occasional Customers,0
C001203,8,720.9825,5767.86,1.3333333333333333,2.8,2,0,0,Budget Occasional Customers,0
C001204,4,591.2049999999999,2364.8199999999997,1.0,3.0,0,1,0,Budget Occasional Customers,0
C001205,12,752.1933333333333,9026.32,1.2,3.25,6,2,2,Frequent High-Value Customers,0
C001206,10,842.226,8422.26,1.1111111111111112,4.0,4,1,0,Budget Occasional Customers,0
C001207,7,908.0971428571429,6356.68,1.1666666666666667,4.0,3,3,1,Premium Basket Customers,0
C001208,7,976.5728571428572,6836.01,1.4,3.1666666666666665,3,2,1,Premium Basket Customers,0
C001209,6,765.645,4593.87,1.2,3.6666666666666665,5,2,0,Budget Occasional Customers,0
C001210,8,651.74,5213.92,1.1428571428571428,4.0,2,0,0,Budget Occasional Customers,0
C001211,13,865.1323076923078,11246.720000000001,1.1818181818181819,2.8333333333333335,3,3,2,Frequent High-Value Customers,0
C001212,11,1052.8390909090908,11581.23,1.375,3.25,4,2,2,Frequent High-Value Customers,0
C001213,10,893.301,8933.01,1.25,3.1666666666666665,3,4,2,Frequent High-Value Customers,0
C001214,11,920.4154545454545,10124.57,1.5714285714285714,2.857142857142857,3,3,2,Frequent High-Value Customers,0
C001215,7,771.5214285714285,5400.65,1.1666666666666667,2.75,5,0,0,Budget Occasional Customers,0
C001216,8,641.03625,5128.29,1.0,4.0,2,0,0,Budget Occasional Customers,0
C001217,9,942.8588888888888,8485.73,1.2857142857142858,3.5,3,0,1,Premium Basket Customers,0
C001218,10,918.057,9180.57,1.1111111111111112,2.4285714285714284,3,1,1,Premium Basket Customers,0
C001219,11,953.6454545454545,10490.1,1.2222222222222223,3.4285714285714284,2,1,1,Premium Basket Customers,0
C001220,8,844.6975,6757.58,1.0,3.3333333333333335,4,0,1,Premium Basket Customers,0
C001221,4,590.545,2362.18,1.0,2.5,2,1,0,Budget Occasional Customers,0
C001222,6,635.3616666666667,3812.17,1.2,3.0,3,0,0,Budget Occasional Customers,0
C001223,10,792.728,7927.28,1.1111111111111112,3.5555555555555554,0,3,0,Budget Occasional Customers,0
C001224,11,573.2081818181819,6305.29,1.375,3.4444444444444446,3,1,0,Budget Occasional Customers,0
C001225,11,749.8127272727273,8247.94,1.375,3.6666666666666665,3,3,2,Frequent High-Value Customers,0
C001226,11,799.4981818181818,8794.48,1.2222222222222223,3.5714285714285716,6,1,2,Frequent High-Value Customers,0
C001227,11,1072.0945454545456,11793.04,1.1,4.0,5,1,1,Premium Basket Customers,0
C001228,5,1402.0059999999999,7010.03,1.0,3.5,0,2,1,Premium Basket Customers,-1
C001229,8,946.375,7571.0,1.3333333333333333,3.5,2,1,1,Premium Basket Customers,0
C001230,12,712.1374999999999,8545.65,1.0909090909090908,2.75,3,3,2,Frequent High-Value Customers,0
C001231,11,635.0309090909091,6985.34,1.375,3.0,1,2,0,Budget Occasional Customers,0
C001232,5,472.86199999999997,2364.31,1.0,4.0,2,1,0,Budget Occasional Customers,0
C001233,9,964.9266666666667,8684.34,1.0,3.5,3,2,1,Premium Basket Customers,0
C001234,7,803.9957142857141,5627.969999999999,1.1666666666666667,4.4,4,1,0,Budget Occasional Customers,0
C001235,13,1166.2084615384615,15160.71,1.1818181818181819,3.8,4,4,2,Frequent High-Value Customers,0
C001236,7,1158.6114285714286,8110.28,1.1666666666666667,3.2,1,0,1,Premium Basket Customers,0
C001237,10,842.2,8422.0,1.6666666666666667,2.0,4,2,2,Frequent High-Value Customers,0
C001238,9,799.4533333333334,7195.08,1.5,3.1666666666666665,2,1,0,Budget Occasional Customers,0
C001239,12,795.415,9544.98,1.3333333333333333,3.125,4,2,2,Frequent High-Value Customers,0
C001240,9,931.928888888889,8387.36,1.125,3.4,7,3,2,Frequent High-Value Customers,0
C001241,10,923.5450000000001,9235.45,1.0,3.25,1,4,1,Premium Basket Customers,0
C001242,12,569.4141666666667,6832.97,1.5,3.75,3,3,2,Frequent High-Value Customers,0
C001243,11,635.6345454545454,6991.9800000000005,1.375,2.5714285714285716,2,3,2,Frequent High-Value Customers,0
C001244,11,755.8418181818182,8314.26,1.2222222222222223,3.4285714285714284,4,1,2,Frequent High-Value Customers,0
C001245,11,846.5363636363636,9311.9,1.1,4.333333333333333,5,1,2,Frequent High-Value Customers,0
C001246,20,809.1415,16182.83,1.6666666666666667,3.769230769230769,8,4,2,Frequent High-Value Customers,-1
C001247,13,871.4492307692308,11328.84,1.4444444444444444,3.3,8,2,2,Frequent High-Value Customers,0
C001248,10,765.703,7657.03,1.4285714285714286,3.2222222222222223,5,1,2,Frequent High-Value Customers,0
C001249,4,184.77,739.08,1.0,3.5,0,0,0,Budget Occasional Customers,0
C001250,5,526.884,2634.42,1.25,2.3333333333333335,1,1,0,Budget Occasional Customers,0
C001251,8,549.90375,4399.23,1.3333333333333333,3.857142857142857,0,0,0,Budget Occasional Customers,0
C001252,7,727.4271428571428,5091.99,1.4,3.0,1,0,0,Budget Occasional Customers,0
C001253,7,467.74142857142857,3274.19,1.75,3.0,1,1,0,Budget Occasional Customers,0
C001254,4,967.8399999999999,3871.3599999999997,1.0,2.5,2,1,1,Premium Basket Customers,0
C001255,13,923.8246153846153,12009.72,1.3,3.3,4,2,2,Frequent High-Value Customers,0
C001256,14,768.5507142857142,10759.71,1.5555555555555556,3.1666666666666665,6,4,2,Frequent High-Value Customers,0
C001257,9,755.5011111111112,6799.51,1.5,3.857142857142857,2,1,0,Budget Occasional Customers,0
C001258,10,893.175,8931.75,1.4285714285714286,4.0,4,1,2,Frequent High-Value Customers,0
C001259,5,783.286,3916.43,1.0,2.0,1,0,1,Premium Basket Customers,0
C001260,11,836.6236363636364,9202.86,1.0,2.7142857142857144,3,3,1,Premium Basket Customers,0
C001261,5,513.994,2569.9700000000003,1.25,3.5,2,0,0,Budget Occasional Customers,0
C001262,6,1201.1666666666667,7207.0,1.5,3.0,3,0,1,Premium Basket Customers,0
C001263,10,504.593,5045.93,1.25,3.3333333333333335,4,1,0,Budget Occasional Customers,0
C001264,11,1205.7018181818182,13262.72,1.375,3.375,2,1,1,Premium Basket Customers,0
C001265,7,874.9471428571429,6124.63,1.1666666666666667,4.0,4,1,1,Premium Basket Customers,0
C001266,11,696.8754545454545,7665.63,1.375,2.8333333333333335,3,2,2,Frequent High-Value Customers,0
C001267,12,803.1291666666666,9637.55,1.5,3.25,4,4,2,Frequent High-Value Customers,0
C001268,7,780.2842857142857,5461.99,1.1666666666666667,4.0,2,2,0,Budget Occasional Customers,0
C001269,4,783.325,3133.3,1.0,3.5,0,0,0,Budget Occasional Customers,0
C001270,12,841.11,10093.32,1.2,2.857142857142857,5,1,2,Frequent High-Value Customers,0
C001271,9,845.7166666666667,7611.45,1.8,3.0,6,4,2,Frequent High-Value Customers,0
C001272,4,1015.045,4060.18,1.0,3.5,0,3,1,Premium Basket Customers,0
C001273,6,705.2016666666667,4231.21,1.0,3.75,1,2,0,Budget Occasional Customers,0
C001274,9,985.2622222222222,8867.36,1.2857142857142858,3.0,2,3,1,Premium Basket Customers,0
C001275,9,959.6611111111112,8636.95,1.125,4.2,2,4,1,Premium Basket Customers,0
C001276,10,911.1659999999999,9111.66,1.1111111111111112,3.3333333333333335,2,2,1,Premium Basket Customers,0
C001277,6,766.2616666666667,4597.57,1.0,3.6666666666666665,2,5,0,Budget Occasional Customers,0
C001278,8,1331.29625,10650.37,1.1428571428571428,3.0,5,2,1,Premium Basket Customers,0
C001279,8,901.60875,7212.87,1.1428571428571428,2.5,3,1,1,Premium Basket Customers,0
C001280,5,1112.346,5561.7300000000005,1.0,3.25,2,0,1,Premium Basket Customers,0
C001281,6,888.815,5332.89,1.2,3.6666666666666665,1,1,1,Premium Basket Customers,0
C001282,5,740.28,3701.4,1.0,3.0,0,1,0,Budget Occasional Customers,0
C001283,9,822.4177777777778,7401.76,1.2857142857142858,3.7142857142857144,4,2,2,Frequent High-Value Customers,0
C001284,14,951.5564285714287,13321.79,1.75,3.8333333333333335,6,2,2,Frequent High-Value Customers,0
C001285,11,891.9172727272727,9811.09,1.375,3.142857142857143,4,2,2,Frequent High-Value Customers,0
C001286,10,498.33000000000004,4983.3,1.4285714285714286,4.0,1,1,0,Budget Occasional Customers,0
C001287,11,817.2645454545454,8989.91,1.5714285714285714,4.0,3,2,2,Frequent High-Value Customers,0
C001288,14,827.6114285714285,11586.56,1.4,3.6666666666666665,1,2,2,Frequent High-Value Customers,0
C001289,10,911.082,9110.82,1.4285714285714286,3.25,5,2,2,Frequent High-Value Customers,0
C001290,7,698.3085714285714,4888.16,1.1666666666666667,5.0,4,2,0,Budget Occasional Customers,0
C001291,4,463.2875,1853.15,1.0,3.6666666666666665,2,1,0,Budget Occasional Customers,0
C001292,11,908.3854545454545,9992.24,1.5714285714285714,3.7142857142857144,4,1,2,Frequent High-Value Customers,0
C001293,8,647.89625,5183.17,1.1428571428571428,3.6,1,2,0,Budget Occasional Customers,0
C001294,9,600.4122222222222,5403.71,1.2857142857142858,3.0,5,0,0,Budget Occasional Customers,0
C001295,8,482.3525,3858.82,1.1428571428571428,3.4,5,1,0,Budget Occasional Customers,0
C001296,10,839.2850000000001,8392.85,1.1111111111111112,4.0,2,1,0,Budget Occasional Customers,0
C001297,10,916.9530000000001,9169.53,2.0,4.0,2,1,2,Frequent High-Value Customers,0
C001298,8,830.5187500000001,6644.150000000001,1.1428571428571428,3.8333333333333335,2,0,0,Budget Occasional Customers,0
C001299,8,748.79,5990.32,1.3333333333333333,3.8333333333333335,2,3,0,Budget Occasional Customers,0
C001300,10,775.673,7756.73,2.0,4.166666666666667,4,2,2,Frequent High-Value Customers,0
C001301,13,859.6292307692308,11175.18,1.625,2.8333333333333335,4,2,2,Frequent High-Value Customers,0
C001302,8,865.5375,6924.3,1.1428571428571428,3.8333333333333335,4,2,1,Premium Basket Customers,0
C001303,6,501.2583333333334,3007.55,1.0,3.5,1,0,0,Budget Occasional Customers,0
C001304,4,670.475,2681.9,1.0,3.0,3,1,0,Budget Occasional Customers,0
C001305,9,746.2066666666667,6715.860000000001,1.125,3.3333333333333335,4,2,0,Budget Occasional Customers,0
C001306,10,704.659,7046.59,1.1111111111111112,2.8,4,0,0,Budget Occasional Customers,0
C001307,8,738.94875,5911.59,1.3333333333333333,3.375,2,1,0,Budget Occasional Customers,0
C001308,8,633.6925,5069.54,1.1428571428571428,3.75,3,3,0,Budget Occasional Customers,0
C001309,6,702.3583333333332,4214.15,1.2,3.0,3,0,0,Budget Occasional Customers,0
C001310,11,959.4518181818181,10553.97,1.2222222222222223,3.0,6,0,2,Frequent High-Value Customers,0
C001311,9,1037.437777777778,9336.94,1.0,3.8,4,0,1,Premium Basket Customers,0
C001312,6,781.2566666666667,4687.54,1.0,3.75,0,0,0,Budget Occasional Customers,0
C001313,9,973.6155555555556,8762.54,1.2857142857142858,3.25,2,0,1,Premium Basket Customers,0
C001314,12,677.73,8132.76,1.5,3.0,7,2,2,Frequent High-Value Customers,0
C001315,15,872.02,13080.3,1.5,3.5714285714285716,5,5,2,Frequent High-Value Customers,0
C001316,2,1175.955,2351.91,1.0,2.5,2,0,1,Premium Basket Customers,0
C001317,6,890.1683333333334,5341.01,2.0,3.4,1,0,1,Premium Basket Customers,0
C001318,9,781.6733333333334,7035.06,1.125,3.625,2,2,0,Budget Occasional Customers,0
C001319,10,934.302,9343.02,1.4285714285714286,3.875,3,5,2,Frequent High-Value Customers,0
C001320,10,761.219,7612.1900000000005,1.25,3.8333333333333335,2,6,2,Frequent High-Value Customers,0
C001321,13,882.0323076923077,11466.42,1.4444444444444444,4.142857142857143,8,2,2,Frequent High-Value Customers,0
C001322,11,882.7381818181819,9710.12,1.5714285714285714,4.0,3,1,2,Frequent High-Value Customers,0
C001323,11,823.7399999999999,9061.14,1.2222222222222223,3.857142857142857,5,2,2,Frequent High-Value Customers,0
C001324,8,1155.7725,9246.18,1.1428571428571428,2.5,4,1,1,Premium Basket Customers,0
C001325,6,609.275,3655.65,1.0,4.4,2,1,0,Budget Occasional Customers,0
C001326,5,584.574,2922.87,1.0,2.0,1,0,0,Budget Occasional Customers,0
C001327,10,1019.299,10192.99,1.1111111111111112,3.857142857142857,3,6,2,Frequent High-Value Customers,0
C001328,11,1073.1563636363635,11804.72,1.375,2.5,3,5,2,Frequent High-Value Customers,0
C001329,13,1112.4723076923076,14462.14,1.3,3.6666666666666665,7,3,2,Frequent High-Value Customers,0
C001330,11,869.4018181818182,9563.42,1.375,3.0,5,3,2,Frequent High-Value Customers,0
C001331,4,568.55,2274.2,1.0,3.25,1,0,0,Budget Occasional Customers,0
C001332,12,686.9266666666667,8243.12,1.2,3.625,3,1,0,Budget Occasional Customers,0
C001333,14,804.4300000000001,11262.02,1.2727272727272727,2.8,10,3,2,Frequent High-Value Customers,0
C001334,7,801.4214285714286,5609.95,1.0,3.0,1,0,1,Premium Basket Customers,0
C001335,6,813.7266666666666,4882.36,1.2,3.25,1,0,1,Premium Basket Customers,0
C001336,5,935.4619999999999,4677.3099999999995,1.0,5.0,1,2,1,Premium Basket Customers,0
C001337,7,838.5614285714286,5869.93,1.1666666666666667,3.4,2,2,1,Premium Basket Customers,0
C001338,6,838.4566666666666,5030.74,1.2,4.333333333333333,1,1,0,Budget Occasional Customers,0
C001339,7,981.0014285714286,6867.01,1.1666666666666667,3.5,5,0,1,Premium Basket Customers,0
C001340,8,850.69375,6805.55,1.1428571428571428,3.8333333333333335,3,0,0,Budget Occasional Customers,0
C001341,7,583.2814285714286,4082.97,1.1666666666666667,2.5,3,0,0,Budget Occasional Customers,0
C001342,13,826.7215384615386,10747.380000000001,1.1818181818181819,3.1,3,2,2,Frequent High-Value Customers,0
C001343,11,830.4063636363636,9134.47,1.375,3.5,7,2,2,Frequent High-Value Customers,0
C001344,4,776.615,3106.46,1.3333333333333333,3.25,2,1,0,Budget Occasional Customers,0
C001345,9,713.0777777777778,6417.7,1.125,3.142857142857143,4,0,0,Budget Occasional Customers,0
C001346,10,705.428,7054.28,1.6666666666666667,3.8333333333333335,7,2,2,Frequent High-Value Customers,0
C001347,9,802.8,7225.2,1.125,3.5714285714285716,1,1,0,Budget Occasional Customers,0
C001348,7,591.4214285714286,4139.95,1.4,5.0,2,1,0,Budget Occasional Customers,0
C001349,11,724.7254545454545,7971.98,1.1,2.857142857142857,3,3,2,Frequent High-Value Customers,0
C001350,6,1064.3816666666667,6386.29,1.2,3.5,2,2,1,Premium Basket Customers,0
C001351,3,1082.4633333333334,3247.39,1.0,2.0,1,0,1,Premium Basket Customers,0
C001352,6,936.4283333333333,5618.57,1.2,4.25,4,0,1,Premium Basket Customers,0
C001353,10,895.4069999999999,8954.07,1.25,3.4,2,3,1,Premium Basket Customers,0
C001354,8,930.7875,7446.3,1.1428571428571428,4.333333333333333,2,5,2,Frequent High-Value Customers,0
C001355,9,678.9366666666667,6110.43,1.125,3.4285714285714284,3,2,0,Budget Occasional Customers,0
C001356,8,611.43875,4891.51,1.1428571428571428,3.25,1,2,0,Budget Occasional Customers,0
C001357,14,612.2528571428572,8571.54,1.2727272727272727,3.2222222222222223,4,3,2,Frequent High-Value Customers,0
C001358,12,1004.6999999999999,12056.4,1.3333333333333333,3.3333333333333335,6,3,2,Frequent High-Value Customers,0
C001359,10,705.158,7051.58,1.25,3.142857142857143,3,2,0,Budget Occasional Customers,0
C001360,5,981.6379999999999,4908.19,1.6666666666666667,4.4,3,1,1,Premium Basket Customers,0
C001361,9,622.8733333333333,5605.86,1.0,3.0,2,2,0,Budget Occasional Customers,0
C001362,9,737.1933333333333,6634.74,1.125,3.4,3,3,0,Budget Occasional Customers,0
C001363,9,591.9277777777778,5327.35,1.2857142857142858,3.4,1,2,0,Budget Occasional Customers,0
C001364,8,517.84375,4142.75,1.6,2.5,3,1,0,Budget Occasional Customers,0
C001365,9,852.0011111111112,7668.01,1.2857142857142858,3.5714285714285716,4,2,2,Frequent High-Value Customers,0
C001366,10,749.5550000000001,7495.55,1.1111111111111112,4.375,3,2,0,Budget Occasional Customers,0
C001367,8,899.5575,7196.46,1.1428571428571428,3.3333333333333335,4,3,1,Premium Basket Customers,0
C001368,12,725.6783333333333,8708.14,1.5,4.0,4,2,2,Frequent High-Value Customers,0
C001369,12,822.9266666666667,9875.12,1.3333333333333333,3.25,4,3,2,Frequent High-Value Customers,0
C001370,10,905.15,9051.5,1.1111111111111112,3.5,7,3,2,Frequent High-Value Customers,0
C001371,10,929.55,9295.5,1.25,3.3333333333333335,2,1,1,Premium Basket Customers,0
C001372,9,887.5244444444444,7987.719999999999,1.5,3.0,4,1,2,Frequent High-Value Customers,0
C001373,9,862.5744444444445,7763.17,1.2857142857142858,4.0,1,2,0,Budget Occasional Customers,0
C001374,9,705.7155555555556,6351.4400000000005,1.2857142857142858,3.75,1,3,0,Budget Occasional Customers,0
C001375,15,958.0833333333334,14371.25,1.5,3.25,3,3,2,Frequent High-Value Customers,0
C001376,13,679.4869230769231,8833.33,1.3,3.857142857142857,3,2,2,Frequent High-Value Customers,0
C001377,6,640.3216666666667,3841.9300000000003,1.2,4.0,2,2,0,Budget Occasional Customers,0
C001378,13,689.1153846153846,8958.5,1.3,3.3333333333333335,4,3,2,Frequent High-Value Customers,0
C001379,6,893.3216666666667,5359.93,1.5,3.25,4,0,1,Premium Basket Customers,0
C001380,7,773.842857142857,5416.9,1.4,2.6666666666666665,1,2,1,Premium Basket Customers,0
C001381,11,862.0481818181819,9482.53,1.5714285714285714,3.7777777777777777,6,2,2,Frequent High-Value Customers,0
C001382,6,1038.0416666666667,6228.25,1.0,2.5,3,2,1,Premium Basket Customers,0
C001383,10,902.1120000000001,9021.12,1.25,3.3333333333333335,3,0,1,Premium Basket Customers,0
C001384,8,932.22375,7457.79,1.1428571428571428,4.666666666666667,4,1,1,Premium Basket Customers,0
C001385,11,631.8836363636364,6950.72,1.375,3.142857142857143,5,0,2,Frequent High-Value Customers,0
C001386,10,835.1850000000001,8351.85,1.25,4.0,5,2,2,Frequent High-Value Customers,0
C001387,7,810.2528571428572,5671.77,1.75,3.6666666666666665,4,2,2,Frequent High-Value Customers,0
C001388,13,928.446923076923,12069.81,1.4444444444444444,3.9,6,7,2,Frequent High-Value Customers,0
C001389,12,615.2825,7383.39,1.2,3.2857142857142856,6,2,2,Frequent High-Value Customers,0
C001390,7,669.4157142857142,4685.91,1.0,4.0,4,1,0,Budget Occasional Customers,0
C001391,9,672.67,6054.03,1.125,4.0,1,3,0,Budget Occasional Customers,0
C001392,6,622.5749999999999,3735.45,1.0,3.0,1,2,0,Budget Occasional Customers,0
C001393,9,761.8266666666667,6856.4400000000005,1.5,3.75,5,1,2,Frequent High-Value Customers,0
C001394,11,783.7036363636363,8620.74,1.2222222222222223,3.0,5,5,2,Frequent High-Value Customers,0
C001395,8,669.1287500000001,5353.030000000001,1.1428571428571428,3.3333333333333335,2,2,0,Budget Occasional Customers,0
C001396,10,544.712,5447.12,1.4285714285714286,4.0,5,2,2,Frequent High-Value Customers,0
C001397,7,481.58714285714285,3371.11,1.4,2.8333333333333335,4,1,0,Budget Occasional Customers,0
C001398,7,1253.4142857142856,8773.9,1.0,2.8333333333333335,1,1,1,Premium Basket Customers,0
C001399,7,524.0414285714286,3668.29,1.1666666666666667,3.0,2,0,0,Budget Occasional Customers,0
C001400,8,689.01125,5512.09,1.3333333333333333,3.5,4,0,0,Budget Occasional Customers,0
C001401,9,780.5955555555556,7025.360000000001,1.2857142857142858,2.5,2,4,2,Frequent High-Value Customers,0
C001402,11,1027.8718181818183,11306.59,1.8333333333333333,3.5,4,5,2,Frequent High-Value Customers,-1
C001403,8,699.52125,5596.17,1.1428571428571428,3.75,1,1,0,Budget Occasional Customers,0
C001404,1,432.99,432.99,1.0,4.0,0,0,0,Budget Occasional Customers,0
C001405,9,1096.822222222222,9871.4,1.125,4.2,4,0,1,Premium Basket Customers,0
C001406,12,701.2833333333333,8415.4,1.3333333333333333,3.6666666666666665,4,2,2,Frequent High-Value Customers,0
C001407,10,839.0319999999999,8390.32,1.25,3.0,3,0,1,Premium Basket Customers,0
C001408,7,668.5328571428572,4679.7300000000005,1.4,3.6,1,1,0,Budget Occasional Customers,0
C001409,6,1048.425,6290.55,1.2,3.25,0,0,1,Premium Basket Customers,0
C001410,5,910.7540000000001,4553.77,1.25,4.25,1,1,1,Premium Basket Customers,0
C001411,8,690.485,5523.88,1.1428571428571428,4.0,3,0,0,Budget Occasional Customers,0
C001412,5,890.376,4451.88,1.0,3.0,1,1,1,Premium Basket Customers,0
C001413,11,975.1136363636364,10726.25,1.1,3.625,6,1,2,Frequent High-Value Customers,0
C001414,8,945.2687500000001,7562.150000000001,1.0,4.0,3,0,1,Premium Basket Customers,0
C001415,11,930.33,10233.630000000001,1.5714285714285714,2.875,5,2,2,Frequent High-Value Customers,0
C001416,14,830.5864285714287,11628.210000000001,1.75,2.3333333333333335,5,3,2,Frequent High-Value Customers,-1
C001417,6,861.1066666666667,5166.64,1.5,3.5,1,0,1,Premium Basket Customers,0
C001418,13,927.3192307692308,12055.15,1.1818181818181819,4.0,6,3,2,Frequent High-Value Customers,0
C001419,10,872.564,8725.64,1.1111111111111112,3.8,3,3,2,Frequent High-Value Customers,0
C001420,11,963.088181818182,10593.970000000001,1.375,3.4285714285714284,4,3,2,Frequent High-Value Customers,0
C001421,4,642.9,2571.6,1.3333333333333333,4.0,2,1,0,Budget Occasional Customers,0
C001422,7,649.6614285714286,4547.63,1.4,3.2,3,1,0,Budget Occasional Customers,0
C001423,9,866.8944444444445,7802.05,1.0,3.6,3,2,1,Premium Basket Customers,0
C001424,7,1240.6285714285714,8684.4,1.0,3.0,1,0,1,Premium Basket Customers,0
C001425,7,1114.1171428571429,7798.820000000001,1.1666666666666667,3.6666666666666665,3,0,1,Premium Basket Customers,0
C001426,14,688.1114285714285,9633.56,1.5555555555555556,4.142857142857143,3,2,2,Frequent High-Value Customers,0
C001427,8,903.0799999999999,7224.639999999999,1.1428571428571428,3.625,3,1,1,Premium Basket Customers,0
C001428,8,707.43,5659.44,1.1428571428571428,3.0,2,0,0,Budget Occasional Customers,0
C001429,6,726.7716666666666,4360.63,1.2,2.5,1,2,0,Budget Occasional Customers,0
C001430,8,627.42625,5019.41,1.1428571428571428,3.5,4,1,0,Budget Occasional Customers,0
C001431,6,685.09,4110.54,1.0,2.0,2,3,0,Budget Occasional Customers,0
C001432,10,802.4159999999999,8024.16,1.4285714285714286,4.0,2,1,0,Budget Occasional Customers,0
C001433,11,1028.0963636363635,11309.06,1.1,3.3333333333333335,3,2,1,Premium Basket Customers,0
C001434,6,610.82,3664.92,1.2,2.6666666666666665,1,1,0,Budget Occasional Customers,0
C001435,8,906.05125,7248.41,1.1428571428571428,3.8333333333333335,3,2,1,Premium Basket Customers,0
C001436,7,745.3785714285714,5217.65,1.1666666666666667,3.2,3,1,0,Budget Occasional Customers,0
C001437,11,892.5472727272728,9818.02,1.2222222222222223,2.75,6,0,2,Frequent High-Value Customers,0
C001438,9,794.4633333333334,7150.17,1.125,2.6,2,3,1,Premium Basket Customers,0
C001439,6,811.5666666666666,4869.4,1.5,2.6,2,0,1,Premium Basket Customers,0
